ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,Summary,Slider_type,Slider_image,Slider_video,Slider_video_thumbnail,"Globe thumbnail image (220x122)","Card Layout","Featured card Image (450x250)","Timeline Thumbnail Image (120x120)","Start Year","End Year (optional)","Historical Context",Location,"Company (Optional)","Company Logo (140x60) (Optional)","Era Highlight (optional)","Highlight Text","Publish To Live","Publish To Staging",Date,Status,Slug
81214,"1950s - Our relationship with Toyota grows","<p>Pictured: (left) Sheikh Abdul Latif Jameel and (right) Mr. Inue of Toyota Motor Corporation, during his visit to the Abdul Latif Jameel business in Jeddah, Saudi Arabia, in the late 1950s.</p>",en,,670593,"<p>As the Abdul Latif Jameel relationship with Toyota Motor Corporation continues to grow, executives from Japan are welcomed to Jeddah.</p>",image,https://media.alj.com/app/uploads/2020/11/15-scaled.jpg,,,https://media.alj.com/app/uploads/2020/11/15-scaled.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1950SA2.jpg,,11/01/1959,,alj,SA,,,,,1,1,"2020-11-16 05:24:19",publish,1950s-our-relationship-with-toyota-grows
81245,"1950s - The first visit to Toyota Motor Corporation's Headquarters, Japan","<p>Pictured: Sheikh Abdul Latif Jameel (center-left) with Mr. Kato and other senior executives from Toyota Motor Corporation on his first visit to Toyota Motor Corporation's headquarters in Japan.</p>
<p>&nbsp;</p>",en,,670596,"<p>The start of an enduring partnership of mutual respect, trust and cooperation.</p>",image,https://media.alj.com/app/uploads/2020/11/12.jpg,,,https://media.alj.com/app/uploads/2020/11/12.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1950SA1.jpg,,10/10/1954,,alj,JP,,,,,1,1,"2020-11-16 05:39:52",publish,1950s-the-first-visit-to-toyota-motor-corporations-headquarters-japan
81262,"1950s - Building our distribution infrastructure","<p>Pictured: (far-right) Sheikh Abdul Latif Jameel with Mr. Tanaka (center) of Toyota Motor Corporation, and  Abdul Latif Jameel associates at our Al Khumra National Distribution Center, outside Jeddah, Saudi Arabia.</p>
<p><span data-contrast=""auto"">Our central warehousing and port processing facilities in Saudi Arabia have the capacity to receive and dispatch </span><span data-contrast=""auto"">900</span><span data-contrast=""auto""> vehicles per day with stocking capacity for </span><span data-contrast=""auto"">40</span><span data-contrast=""auto"">,</span><span data-contrast=""auto"">0</span><span data-contrast=""auto"">00 </span><span data-contrast=""auto"">vehicles. </span><span data-ccp-props=""{}""> </span></p>",en,,670599,"<p><span data-contrast=""auto"">To support our successful transportation sector businesses, Abdul Latif Jameel has developed one of the region’s largest automotive supply infrastructures.</span><span data-ccp-props=""{}""> </span></p>",image,https://media.alj.com/app/uploads/2020/11/4.jpg,,,https://media.alj.com/app/uploads/2020/11/4.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1950SM1.jpg,,01/07/1956,,alj,SA,,,,,1,1,"2020-11-16 05:58:53",publish,1950s-building-our-distribution-infrastructure
81280,"1960s - The business begins to grow","<p>Pictured: Sheikh Abdul Latif Jameel at his desk in the company's head office, Jeddah, Saudi Arabia, early 1960s.</p>",en,,670602,"<p>The fledgling Toyota business begins to expand.</p>",image,https://media.alj.com/app/uploads/2020/11/16-scaled.jpg,,,https://media.alj.com/app/uploads/2020/11/16-scaled.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1960SA1.jpg,,01/01/1960,,alj,SA,,,,,1,1,"2020-11-16 06:08:50",publish,1960s-the-business-begins-to-grow
81295,"1960s - First retail parts outlet opens","<p>Pictured: (left) Parts &amp; Service Representative from Toyota Motor Corporation and Sheikh Abdul Latif Jameel outside the first retail parts outlet, Jeddah, Saudi Arabia.</p>",en,,670605,"<p>As Toyota vehicle sales increased, the need for comprehensive parts distribution to support 'guest first' service began.</p>",image,https://media.alj.com/app/uploads/2020/11/1.jpg,,,https://media.alj.com/app/uploads/2020/11/1.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1960ST1.jpg,,10/01/1961,,alj,SA,,,,,1,1,"2020-11-16 09:53:35",publish,1960s-first-retail-parts-outlet-opens
81320,"1960s - The business begins to grow","<p>Pictured: (left) Khaled Al Habash, Abdul Latif Jameel Company's first Vice President, in a business meeting with Sheikh Abdul Latif Jameel at the Company's head quarters in Jeddah, Saudi Arabia, early 1960s.</p>",en,,670608,"<p>With growth and more to manage, the Company appoints it first ever Vice President.</p>",image,https://media.alj.com/app/uploads/2020/11/2.jpg,,,https://media.alj.com/app/uploads/2020/11/2.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1960SK1.jpg,,10/10/1960,,alj,SA,,,,,1,1,"2020-11-16 10:51:54",publish,1960s-the-business-begins-to-grow-2
81338,"1960s - Part of a global enterprise","<p>Pictured: (left) Sheikh Abdul Latif Jameel and (center) Khalid Habash attending the Toyota Motor Corporation Distributor Convention in the 1960s, Tokyo, Japan.</p>",en,,670611,"<p>The Abdul Latif Jameel Toyota Distributorship in Saudi Arabia is now firmly established as part of a global family.</p>",image,https://media.alj.com/app/uploads/2020/11/25-scaled.jpg,,,https://media.alj.com/app/uploads/2020/11/25-scaled.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1960SA2.jpg,,07/10/1963,,alj,SA,,,,,1,1,"2020-11-16 10:59:35",publish,1960s-part-of-a-global-enterprise
81353,"1960s - A common philosophy","<p>Pictured: (left) Sheikh Abdul Latif Jameel  at dinner with (right) Mr. Aioke, Vice President of Toyota Motor Sales.</p>
<p>From the very beginning, Abdul Latif Jameel and Toyota Motor Corporation shared a common philosophy of treating our customers as guests and placing them at the center of our thinking whilst also concentrating on continually improving everything we do.</p>",en,,670614,"<p>'Continuous Improvement' (Kaizen) and 'Guests First'  articulated commonly shared values between Abdul Latif Jameel and Toyota Motor Corporation.</p>",image,https://media.alj.com/app/uploads/2020/11/28.jpg,,,https://media.alj.com/app/uploads/2020/11/28.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1960SA3.jpg,,03/31/1965,,alj,SA,,,,,1,1,"2020-11-16 11:11:07",publish,1960s-a-common-philosophy
81368,"1970s - New facilities, new opportunities and new customers","<p>Pictured: Sheikh Abdul Latif Jameel (center) with staff and guests at the inauguration of the new Abdul Latif  Jameel Toyota Center in Riyadh, Saudi Arabia, 1970s.</p>",en,,670617,"<p>Increasing demand for Toyota vehicles required expanding a network of facilities across the country.</p>",image,https://media.alj.com/app/uploads/2020/11/18-scaled.jpg,,,https://media.alj.com/app/uploads/2020/11/18-scaled.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1970SA1.jpg,https://media.alj.com/app/uploads/2020/11/1970SA1.jpg,06/06/1972,,alj,SA,,,,,1,1,"2020-11-16 11:17:50",publish,1970s-new-facilities-new-opportunities-and-new-customers
81383,"1980s - A growing team","<p>Pictured: Sheikh Abdul Latif Jameel (center), Mohammed Jameel (far right) and the Company management team, Jeddah, Saudi Arabia, early 1908s.</p>",en,,670620,"<p>The 1980s was a decade of growth and expansion with new business ventures including, the recent creation of a consumer finance business; one of the first out-of-home media companies, and the recently formed electronics, consumer goods and air conditioning distribution and retail business.</p>",image,https://media.alj.com/app/uploads/2020/11/9.jpg,,,https://media.alj.com/app/uploads/2020/11/9.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1980SA1.jpg,,08/14/1981,,alj,SA,,,,,1,1,"2020-11-16 11:27:45",publish,1980s-a-growing-team
81398,"1980s - Founder and son","<p>Pictured:  (seated left) Sheikh Abdul Latif Jameel, (standing right) Mohammed Jameel.</p>",en,,670623,"<p>After graduating from MIT in 1978, Mohammed Jameel worked alongside his father and company founder, Sheikh Abdul Latif Jameel in growing the business.</p>",image,https://media.alj.com/app/uploads/2020/11/24.jpg,,,https://media.alj.com/app/uploads/2020/11/24.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1980SA2.jpg,,09/30/1980,,alj,SA,,,,,1,1,"2020-11-16 11:37:45",publish,1980s-founder-and-son
81413,"1980s - First national parts distribution center inaugurated","<p>Pictured:  (center) Sheikh Abdul Latif Jameel at a celebratory 'al-fresco' lunch with guests from Toyota Motor Corporation at the inauguration of Abdul Latif Jameel's first national vehicle parts distribution center in the 1980s.</p>",en,,670626,"<p>With ever more Toyota vehicles on Saudi Arabian roads, Abdul Latif Jameel opened its' first national parts distribution center outside Jeddah, Saudi Arabia to ensure best in class customer services and parts availability.</p>",image,https://media.alj.com/app/uploads/2020/11/29.jpg,,,https://media.alj.com/app/uploads/2020/11/29.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1980SO1.jpg,,04/15/1982,,alj,SA,,,,,1,1,"2020-11-16 11:47:22",publish,1980s-first-national-parts-distribution-center-inaugurated
81428,"1980s - Our relationship with Toyota goes from strength to strength","<p>Pictured: (left) Ahmed Abdulhamid, (center) Sheikh Abdul Latif Jameel and (right) grandson Fady Jameel, welcome the visiting Senior Vice President of Toyota Motor Corporation (far left) to Jeddah, Saudi Arabia, late 1980s.</p>
<p>Over two decades since being appointed as Toyota Motor Corporation's distribution partner in Saudi Arabia, the relationship built on shared values, mutual trust and understanding continues to go from strength to strength as the third generation of the Jameel family starts to become involved.</p>",en,,670629,"<p>Building on shared values, mutual respect and understanding with a focus on the customer.</p>",image,https://media.alj.com/app/uploads/2020/11/50.jpg,,,https://media.alj.com/app/uploads/2020/11/50.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1980SA3.jpg,,05/20/1987,,alj,SA,,,,,1,1,"2020-11-16 13:21:08",publish,1980s-our-relationship-with-toyota-goes-from-strength-to-strength
81443,"1987 - Saudi Arabian Toyota Dealer Award Ceremony","<p>Pictured: Three generations of the Jameel family, (left seated) Sheikh Abdul Latif Jameel, (center, standing) Fady Jameel and (right seated) Mohammed Jameel preside over the 1987 Saudi Arabian dealer awards, Jeddah, Saudi Arabia.</p>",en,,670635,"<p>Rewarding performance and a focus on continuous improvement to delivery the best customer experience.</p>",image|image,https://media.alj.com/app/uploads/2020/11/33.jpg|https://media.alj.com/app/uploads/2020/11/40.jpg,|,|,https://media.alj.com/app/uploads/2020/11/33.jpg,big-image,https://media.alj.com/app/uploads/2020/11/14-03-1.jpg,,03/14/1987,,alj,SA,,,,,1,1,"2020-11-16 13:32:07",publish,1987-saudi-arabian-toyota-dealer-award-ceremony
81466,"1990s - Expansion continues at home and abroad","<p>Pictured: (center seated) Sheikh Abdul Latif Jameel, and (standing right) Mohammed Jameel welcome senior executives from Toyota Motor Corporation on their visit to Saudi Arabia in the early 1990s.</p>
<p>In the 1990s, expansion in Saudi Arabia continued, building upon  Abdul Latif Jameel's  launch of the new Lexus luxury passenger car brand from Toyota Motor Corporation in Saudi Arabia in 1989, and the creation of a new vehicle conversion and accessories business.</p>
<p>The decade would also see international expansion into Algeria, Morocco, Japan and China.</p>",en,,670636,"<p>The 1990s saw continued success with expansion of our partnership with Toyota, in both Saudi Arabia and internationally.  It would also see entry into new business sectors such as advertising and media.</p>",image,https://media.alj.com/app/uploads/2020/11/37.jpg,,,https://media.alj.com/app/uploads/2020/11/37.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1990SA1.jpg,,01/01/1990,,alj,SA,,,,,1,1,"2020-11-16 13:43:47",publish,1990s-expansion-continues-at-home-and-abroad
81481,"1990s - The continuous improvement philosophy remains key","<p>Pictured: (left) Mohammed Jameel and (right) Sheikh Abdul Latif Jameel at the Abdul Latif Jameel Center for Continuous Learning (ACCL) in Jeddah, Saudi Arabia, late 1990s.</p>",en,,670639,"<p>Throughout the decades, a relentless focus on learning and continuous improvement have remained key to Abdul Latif Jameel's success, and is exemplified by the ACCL facility.</p>",image,https://media.alj.com/app/uploads/2020/11/21-scaled.jpg,,,https://media.alj.com/app/uploads/2020/11/21-scaled.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1990SM1.jpg,,01/01/1998,,alj,SA,,,,,1,1,"2020-11-16 13:51:21",publish,1990s-the-continuous-improvement-philosophy-remains-key
81496,"1990s - Toyota presidential visit to Abdul Latif Jameel","<p>Pictured:  (seated center) Sheikh Abdul Latif Jameel and (standing) Mohammed Jameel, speaking at an honorary dinner for the visit of Mr. Tatsuro Toyoda, President, Toyota Motor Corporation (seated center left) to Abdul Latif Jameel, Jeddah, mid-1990s.</p>",en,,670642,"<p>Mr. Tatsuro Toyoda, President, Toyota Motor Corporation visits Abdul Latif Jameel - now one of the world's leading independent Toyota distributors.</p>",image,https://media.alj.com/app/uploads/2020/11/30.jpg,,,https://media.alj.com/app/uploads/2020/11/30.jpg,big-image,https://media.alj.com/app/uploads/2020/11/1990SA3.jpg,,06/20/1995,,alj,SA,,,,,1,1,"2020-11-17 04:09:15",publish,1990s-toyota-presidential-visit-to-abdul-latif-jameel
81515,"1932 - Forming a business vision","<p>Pictured: (center) the young entrepreneur, Abdul Latif Jameel, sitting between two prominent Saudi Arabian businessmen at home, Jeddah in the early 1930s.</p>",en,,670645,"<p>As a young man, Abdul Latif Jameel could already see the opportunities in the rapidly developing country of Saudi Arabia.</p>",image,https://media.alj.com/app/uploads/2020/11/Sheikh-Abdul-Latif-Jameel-with-two-business-associates-1932-680x378-1.jpg,,,https://media.alj.com/app/uploads/2020/11/Abdul-Latif-Jameel-with-two-business-associates-1932-220x122-1.jpg,big-image,https://media.alj.com/app/uploads/2020/11/Sheikh-Abdul-Latif-Jameel-with-two-business-associates-1932-450x250-1.jpg,,06/30/1932,,alj,SA,,,,,1,1,"2020-11-18 05:22:26",publish,1930s-forming-a-business-vision
81530,"1960s - A family business","<p>Pictured: (left) Sheikh Abdul Latif Jameel in a business discussion with his son (right) Mohammed Jameel, at an Abdul Latif Jameel Toyota Center showroom, Jeddah in the mid 1960s.</p>",en,,670648,"<p>The Abdul Latif Jameel Toyota distributorship continues to develop and grow through the 1960s.</p>",image,https://media.alj.com/app/uploads/2020/11/3-630X1.jpg,,,https://media.alj.com/app/uploads/2020/11/3-630X1.jpg,big-image,https://media.alj.com/app/uploads/2020/11/3-630x378_2.jpg,,07/25/1965,,alj,SA,,,,,1,1,"2020-11-18 06:35:07",publish,1960s-a-family-affair
81545,"1950s - Founder and future Chairman","<p>Pictured: (left) Mohammed Jameel as a young boy seated with his father (right) Sheikh Abdul Latif Jameel, at home in Jeddah, Saudi Arabia, 1950s.</p>",en,,670651,"<p>Father and son enjoy a family moment at home.</p>",image,https://media.alj.com/app/uploads/2020/11/34-6301.jpg,,,https://media.alj.com/app/uploads/2020/11/34-6301.jpg,big-image,https://media.alj.com/app/uploads/2020/11/34-630x378_2.jpg,,07/20/1954,,alj,SA,,,,,1,1,"2020-11-18 06:42:59",publish,1950s-founder-and-future-chairman
81560,"1990s - The third generation","<p>Pictured:  (far left) Hassan Jameel, (left) Fady Jameel,  (front right) Hussein Jameel with their proud grandfather, (right) Sheikh Abdul Latif Jameel,  Jeddah, Saudi Arabia, 1990s.</p>
<p>As a successful family business, today celebrating 75 years, our Founder's grandsons, Fady, Hassan and Hussein share a family moment here - they will later take up key leadership positions across the organization.</p>",en,,670654,"<p>Sheikh Abdul Latif Jameel enjoys a family moment with his grandsons at home in Jeddah, Saudi Arabia.</p>",image,https://media.alj.com/app/uploads/2020/11/31-6301.jpg,,,https://media.alj.com/app/uploads/2020/11/31-6301.jpg,big-image,https://media.alj.com/app/uploads/2020/11/31-630x375_2.jpg,,10/10/1998,,alj,SA,,,,,1,1,"2020-11-18 07:09:06",publish,1980s-the-third-generation
88217,"1940s - A young entrepreneur emerges","<p>Another nostalgic colorized/painted photo of Sheikh Abdul Latif Jameel as a young man in the 1940s, just before he started his business in Jeddah, Saudi Arabia.</p>",en,,671408,"<p>From a photo taken in Jeddah at the time, this technique was a very popular style in this period, particularly for important portrait images before the widespread adoption of color photography.</p>",image,https://media.alj.com/app/uploads/2021/05/1940-C1-2.jpg,,,https://media.alj.com/app/uploads/2021/05/1940-C1-1.jpg,big-image,https://media.alj.com/app/uploads/2021/05/1940-C1-3.jpg,,05/18/1944,,alj,SA,,,,,1,1,"2021-05-17 10:07:14",publish,1940s-a-young-entrepreneur-emerges
88286,"1930s - A young man with a vision","<p>A nostalgic colorized/painted photo of Sheikh Abdul Latif Jameel as a young man in the 1930s.</p>",en,,671418,"<p>From a photo taken in Jeddah at the time, this technique was a very popular style in this period, particularly for important portrait images before the widespread adoption of color photography.</p>",image,https://media.alj.com/app/uploads/2021/05/1930-C1-2.jpg,,,https://media.alj.com/app/uploads/2021/05/1930-C1-1.jpg,big-image,https://media.alj.com/app/uploads/2021/05/1930-C1-3.jpg,,05/14/1936,,alj,SA,,,,,1,1,"2021-05-17 10:21:11",publish,1930s-a-young-man-with-a-vision
88294,"1930s - A family visit to Egypt","<p>Our Founder, Sheikh Abdul Latif Jameel (center top row) with his sister Shafiqa Jameel (second row dressed in black) and her family.</p>",en,,671420,"<p>A family visit to Egypt in the 1930s.</p>",image,https://media.alj.com/app/uploads/2021/05/1931-O1.jpg,,,https://media.alj.com/app/uploads/2021/05/1931-O1-1.jpg,big-image,https://media.alj.com/app/uploads/2021/05/1931-O1-2.jpg,,05/26/1931,,alj,EG,,,,,1,1,"2021-05-17 10:27:25",publish,1931-a-family-visit-to-egypt
88316,"1960s - A family lunch for our Toyota guest","<p>A family lunch in Jeddah, Saudi Arabia hosted by our Founder, Sheikh Abdul Latif Jameel (far right front row) and his son, our current Chairman and CEO, Mr. Mohammed Jameel (far left front row) as a young man with guest of honor, Mr. Yamaguchi from Toyota Motors Sales Representative for Lebanon (center front row).</p>",en,,671424,"<p>The Jameel Family at their home in Jeddah for a family lunch with guest Mr. Yamaguchi from Toyota Motors Sales Representative for Lebanon.</p>",image,https://media.alj.com/app/uploads/2021/05/1960-A1.jpg,,,https://media.alj.com/app/uploads/2021/05/1960-A1-1.jpg,big-image,https://media.alj.com/app/uploads/2021/05/1960-A-lunch-for-Mr-Yamaguchi-450x250_With_Caption.jpg,,10/16/1963,,alj,SA,,,,,1,1,"2021-05-17 10:35:25",publish,1960s-a-family-lunch-for-our-toyota-guest
89752,"2019 - Community Jameel celebrates J-PAL founders Esther Duflo and Abhijit Banerjee awarded Nobel Prize for Economics.","<p>Anchored by a network of 224 affiliated professors J-PAL conducts randomized impact evaluations answering critical questions in the fight against poverty.</p>
<p>Pictured (L-R) Fady Jameel, Mohammed Jameel and Hassan Jameel join the celebration in the recognition of J-PAL's work at the award ceremony of the 2019 Nobel Prizes.</p>
<p>MIT professors, and co-founders Esther Duflo and Abhijit Banerjee awarded Nobel Prize in Economic Sciences, along with their long time collaborator Michael Kremer (not pictured).</p>",en,,671553,"<p>The Abdul Latif Jameel Poverty Action Lab (J-PAL) is a global research center working to reduce poverty by ensuring that policy is informed by scientific evidence.  It began a long collaboration with Community Jameel in 2005.</p>",image|image|image,https://media.alj.com/app/uploads/2021/06/FJ-MJ-HJ-at-Nobel-Prize-Giving-Cropped-2.png|https://media.alj.com/app/uploads/2021/06/Esther-Abhijit-Receive-Nobel-Prize.png|https://media.alj.com/app/uploads/2021/02/Esther-Duflo-Abhijit-Banerjee.jpg,||,||,https://media.alj.com/app/uploads/2021/06/FJ-MJ-HJ-at-Nobel-Prize-Giving-Cropped-2.png,big-image,https://media.alj.com/app/uploads/2021/06/FJ-MJ-HJ-at-Nobel-Prize-Giving-Cropped-2.png,,12/10/2019,,cjameel,SE,,,,,1,1,"2021-06-17 08:18:32",publish,2019-community-jameel-celebrates-j-pal-founders-esther-duflo-and-abhijit-banerjee-awarded-nobel-prize-for-economics
90076,"1997 - The Abdul Latif Jameel Hospital Opens","<p>After a debilitating stroke, which affected his movement and in the absence of proper rehabilitative care, our Founder sought out the rehabilitation services in Europe.  Upon his return he sought a communal space where he and his elderly friends could enjoy healthy activities in a safe environment. Unable to find any, he became determined to establish a wellbeing center for the elderly that available and accessible for all.  A place that centered quality of life at the core of its rehabilitation practice; prioritizing accessibility, without compromising quality.  With these values in mind, he set out to realize his dream.  Tragically, before completion, the late Sheikh Abdul Latif Jameel passed away.  However, his children made sure to make this dream a reality.  In honor of their Father’s passing, the Jameel Family transformed his original dream of an elderly home into a state-of-the-art rehabilitation center - the first of its kind  in Saudi Arabia.</p>
<p>The Abdul Latif Jameel Rehabilitation Center was officially opened and inaugurated under the stewardship of Prince Majid bin Abdul Aziz in 1997.</p>
<p>As the  Center grew and thrived, so did the medical needs of its inpatients, who often made the center their home for months or years on end. In response, the center expanded to include multiple clinics, catering for the medical needs of its residents.  As its success grew, it expanded to become a hospital for all and today pioneers new therapies and treatments such as the Cyberdyne HAL exoskeleton for spinal injuries.  It has now become the GCC training hub for this technology.</p>
<p>&nbsp;</p>",en,,671579,"<p>The not-for profit Abdul Latif Jameel Hospital for Rehabilitation opens in Jeddah, Saudi Arabia - the very first of it kind in the country.</p>",image|image|image,https://media.alj.com/app/uploads/2020/06/big-hospital-jeddah.jpg|https://media.alj.com/app/uploads/2021/07/Picture2.png|https://media.alj.com/app/uploads/2021/07/Picture1.png,||,||,https://media.alj.com/app/uploads/2020/06/small-hospital-jeddah-1.jpg,big-image,https://media.alj.com/app/uploads/2020/06/big-hospital-jeddah.jpg,,07/01/1997,,cjameel,SA,,,,,1,1,"2021-07-04 08:48:49",publish,1997-the-abdul-latif-jameel-hospital-opens
90467,"1980s - Nostalgia: When 'The Greatest' visited 'the greatest'!","<p>The Greatest heavyweight champion of the world, the legendary Muhammed Ali,  took time to visit one of the greatest automotive businesses, Abdul Latif Jameel Motors-Toyota, in Jeddah and met our Chairman and CEO, <a href=""https://www.alj.com/en/our-people/mohammed-abdul-latif-jameel/"">Mohammed Jameel</a>.</p>
<p>On our 75th Anniversary we look back with this nostalgic archive footage and celebrate the great achievements of both great men.</p>",en,,671615,"<p>'The Greatest', Muhammad Ali (center) visits Mohammed Jameel (second from left) in Jeddah, Saudi Arabia, early 1980s.</p>",video,,https://media.alj.com/app/uploads/2021/07/Abdul-Latif-Jameel-75-Voices-Nostalgia_-Muhammad-Ali-VO-C.mp4,https://media.alj.com/app/uploads/2021/07/MA-MJ-Thumbnail.png,https://media.alj.com/app/uploads/2021/07/MA-MJ-Thumbnail.png,big-image,https://media.alj.com/app/uploads/2021/07/MA-MJ-Thumbnail.png,,07/01/1981,,alj,SA,,,,,1,1,"2021-07-13 08:16:47",publish,1980s-nostalgia-when-the-greatest-visited-the-greatest
95373,"1927 - Founding of Al-Ittihad Football Club","<p>In 1927, Abdul Latif Jameel was one of the co-founders of Al-Ittihad Football Club, a professional football club based in Jeddah, Saudi Arabia.  The club has spent its entire history at the top of national football in Saudi Arabia's Professional League (known as the Jameel League or Dawry Jameel 2013-2019)</p>
<p>Al-Ittihad matches are played at its main stadium in King Abdullah Sports City, is the second-largest stadium in Saudi Arabia.</p>
<p>The late Abdul Latif Jameel is pictured here in 1988, with The King's Cup trophy won by Al-Ittihad FC (their 6th time winning this title).</p>",en,,988048,"<p>Abdul Latif Jameel was one of the co-founders of Al-Ittihad Football Club.</p>",image,https://media.alj.com/app/uploads/2022/01/19-scaled.jpg,,,https://media.alj.com/app/uploads/2022/01/19-scaled.jpg,big-image,https://media.alj.com/app/uploads/2022/01/19-scaled.jpg,,01/07/1927,,alj,SA,,,,,1,1,"2022-01-03 11:29:14",publish,1927-founding-of-al-ittihad-football-club
101172,"2020 - Abdul Latif Jameel Health created","<p>Abdul Latif Jameel Health created to accelerate access to modern medical care for those who need it most, driving health inclusivity across the global south.</p>
<p>Reflecting the Jameel family’s long-established commitment to innovating for a better future through Community Jameel, Abdul Latif Jameel Health reflects that vision, taking the commitment into a commercial environment addressing tangible real-world needs today.</p>",en,,988643,"<p>Accelerating access to modern medical care for those who need it most</p>",image|image|image|image,https://media.alj.com/app/uploads/2022/02/ALJ-Health.jpg|https://media.alj.com/app/uploads/2020/10/Health-in-Africa-7.jpg|https://media.alj.com/app/uploads/2020/09/health-technology-e1599744651840.png|https://media.alj.com/app/uploads/2021/04/un-world-health-day.jpg,|||,|||,https://media.alj.com/app/uploads/2022/02/ALJ-Health.jpg,big-image,https://media.alj.com/app/uploads/2022/02/ALJ-Health.jpg,,07/01/2020,,alj,AE,"Abdul Latif Jameel Health",https://media.alj.com/app/uploads/2020/12/alj_health_log_eng_pos_reg.jpg,,,1,1,"2022-08-11 08:04:20",publish,2020-abdul-latif-jameel-health-created
101173,"2021 - The Jameel Family underlines its commitment to the UN Sustainable Development Goals","<p>Towards 2030: the Jameel Family reinforces its commitment to the corporate and philanthropic role in progressing the UN Sustainable Development Goals.</p>
<p>FRV, part of Abdul Latif Jameel Energy, and Harmony Energy launch Clay Tye in Essex, the UK’s largest battery storage project, as part of their mission to decarbonize Britain’s energy grid.</p>
<p>Abdul Latif Jameel Health enters into strategic collaborations with Evelo Biosciences, AVNeo and JOMDD, Cellarity, Melody International, Holoeyes Inc., Butterfly Network, and EQRx.</p>
<p>Toyota recognized as Saudi Arabia’s top automotive brand.</p>
<p>Abdul Latif Jameel Machinery celebrates Komatsu’s 100<sup>th</sup> anniversary.</p>
<p>FRV contributes to decarbonizing public mobility with green hydrogen in two pioneering projects in Madrid and Alicante, Spain.</p>
<p>Abdul Latif Jameel Logistics participates in launch of Saudi Logistics Academy to develop young talent.</p>
<p>FRV announces first hybrid PV solar-storage project in Dalby Australia.</p>
<p>Abdul Latif Jameel Motors-Lexus host the global unveiling of the new LX in Riyadh – a first for the country.</p>
<p>Abdul Latif Jameel Insurance and StarCare Insurance merge to form one of Saudi Arabia’s largest insurance brokers.</p>
<p>FRV welcomes new partner OMERS Infrastructure into the FRV Australia renewable energy platform.</p>
<p>Abdul Latif Jameel Motors celebrates Yazeed Al Rajhi’s win in the 2021 FIA World Cup for Cross Country Bajas – the first Saudi national to take the top spot.</p>
<p>FRV Australia announces expansion to New Zealand, while FRV enters Polish renewables market in alliance with Tundra Advisory.</p>
<p>Abdul Latif Jameel Motors announces Rally Jameel, the first navigation rally for women in Saudi Arabia.</p>
<p>Construction continues at Shuqaiq 3 IWP off the coast of the Red Sea, Saudi Arabia.</p>",en,,988644,"<p>Reinforcing a commitment to the corporate and philanthropic role in progressing the UN Sustainable Development Goals</p>",image|image|image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2022/04/UN-SDG-Wall.jpg|https://media.alj.com/app/uploads/2021/09/Contego-BESS-Visit-FJ2.jpg|https://media.alj.com/app/uploads/2021/05/Komatsu_LinkedIn_Post1.jpg|https://media.alj.com/app/uploads/2021/08/Saudi-Logistics-Hero-Image.jpg|https://media.alj.com/app/uploads/2021/10/DSC09079-2.jpg|https://media.alj.com/app/uploads/2021/10/ALJ-Insurance-StarCare-Merger-2.jpeg|https://media.alj.com/app/uploads/2021/06/FRV-Alicante-HyVus-1.jpg|https://media.alj.com/app/uploads/2022/03/History-Made-As-Rally-Jameel-Saudi-Arabias-First-Ever-Women-Only-Motor...-scaled.jpg|https://media.alj.com/app/uploads/2021/07/Shuqaiq-3-3.jpg,https://media.alj.com/app/uploads/2021/03/Towards-2030_-The-Jameel-family-the-UN-Sustainable-Development-Goals-EN-16x9-COMP-1.mp4||||||||,https://media.alj.com/app/uploads/2021/06/UN-SDG-HQ-Launch.jpg||||||||,https://media.alj.com/app/uploads/2021/05/SDG-goals-projection.jpg,big-image,https://media.alj.com/app/uploads/2021/05/SDG-goals-projection.jpg,,07/01/2021,,alj,AE,,,,,1,1,"2022-08-11 08:32:01",publish,2021-the-jameel-family-underlines-its-commitment-to-the-un-sustainable-development-goals
